ticker,date,title,distributor,gross,percent_yd,percent_lw,theaters,per_theater,total_gross,days_in_release,parent company,distributor address,distributorwebsite,release_date,year,title_key,weekday,release_month,release_weekday,is_weekend,days_since_release,average_theaters,average_daily_gross,average_daily_gross_per_theater,total_gross_by_average_theaters,avg_gross_monday,avg_gross_tuesday,avg_gross_wednesday,avg_gross_thursday,avg_gross_friday,avg_gross_saturday,avg_gross_sunday,avg_gross_weekend,avg_gross_weekday,gross_per_theater_by_total,weekly_gross_by_total,average_weekly_gross,average_weekly_gross_per_theater,id,original_title,popularity
Private,2013-05-29,The Host,Open Road,3430,0.05,-0.67,59.0,58.0,26623701,62,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2013-03-28,2013,the host,2,3,3,0,62,1249.875,417398.265625,218.375,21301.090909090908,184676.4,205798.33333333334,160768.55555555556,184394.25,857840.2,841237.4444444445,438103.3333333333,717588.1785714285,183917.22222222222,21301.090909090908,3327962.625,2921787.859375,1528.625,1010629,The Host,0.2183
Private,2013-05-29,The Host,Open Road,3430,0.05,-0.67,59.0,58.0,26623701,62,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2013-03-28,2013,the host,2,3,3,0,62,1249.875,417398.265625,218.375,21301.090909090908,184676.4,205798.33333333334,160768.55555555556,184394.25,857840.2,841237.4444444445,438103.3333333333,717588.1785714285,183917.22222222222,21301.090909090908,3327962.625,2921787.859375,1528.625,1037809,The Host,0.0214
AMCX,2007-09-03,The Hottest State,IFC Films,1232,0.0,0.0,3.0,411.0,17247,11,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2007-08-23,2007,the hottest state,0,8,3,0,11,3.0,1232.0,411.0,5749.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,5749.0,17247.0,8624.0,2877.0,18586,The Hottest State,3.188
PARA,2003-03-06,The Hours,Paramount Pi…,191000,-0.03,0.0,1010.0,189.0,33828000,70,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2002-12-26,2003,the hours,3,12,3,0,70,652.1935483870968,645404.2580645161,1214.5806451612902,51868.038381640115,545966.25,345500.0,324666.6666666667,332666.6666666667,1113282.0,1725621.0,1096652.6666666667,1311851.888888889,372766.5909090909,51868.038381640115,3382800.0,4517829.806451613,8502.064516129032,590,The Hours,5.7255
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,212806,The House,1.5719
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,278664,The House,0.0286
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,313876,The House,0.0071
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,345914,The House,3.5527
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,514611,The House,0.0691
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,616532,The House,0.0143
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,628603,The House,0.4837
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,631014,The House,0.0256
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,641831,The House,0.0071
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,651190,The House,0.1093
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,901131,The House,0.0632
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,926899,The House,3.7734
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1230992,The House,0.1155
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1246498,The House,0.1026
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1359337,The House,0.0338
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1446028,The house,0.1111
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1500955,The House,0.1276
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1542030,THE HOUSE,0.0143
WBD,2017-08-31,The House,Warner Bros.,5187,0.0,-0.55,95.0,55.0,25584504,63,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2017-06-29,2017,the house,3,6,3,0,63,993.5625,412257.875,244.4375,25750.271371956973,300014.8888888889,326986.6666666667,226766.22222222222,247799.9,638319.3333333334,665019.1111111111,499172.1111111111,600836.8518518518,274646.1891891892,25750.271371956973,2842722.6666666665,2885805.125,1711.0625,1545986,The House,0.0143
SONY,2008-10-02,The House Bunny,Sony Pictures,69249,-0.1,-0.47,2675.0,26.0,47674260,42,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-08-21,2008,the house bunny,3,8,3,0,42,2712.8333333333335,1135739.6904761905,417.8333333333333,17573.604472568655,677434.3333333334,451655.0,373434.0,376198.3333333333,2110761.8333333335,2444027.0,1516667.3333333333,2023818.7222222222,469680.4166666667,17573.604472568655,7945710.0,7950177.833333334,2924.833333333333,12620,The House Bunny,5.2788
6758,2001-01-15,The House of Mirth,Sony Picture…,23044,0.0,0.0,11.0,2095.0,425471,25,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2000-12-21,2001,the house of mirth,0,12,3,0,25,11.0,23044.0,2095.0,38679.181818181816,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23044.0,38679.181818181816,141823.66666666666,161308.0,14665.0,25520,The House of Mirth,2.3197
6758,2001-01-15,The House of Mirth,Sony Picture…,23044,0.0,0.0,11.0,2095.0,425471,25,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2000-12-21,2001,the house of mirth,0,12,3,0,25,11.0,23044.0,2095.0,38679.181818181816,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23044.0,38679.181818181816,141823.66666666666,161308.0,14665.0,367585,The House of Mirth,1.1803
6758,2001-01-15,The House of Mirth,Sony Picture…,23044,0.0,0.0,11.0,2095.0,425471,25,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2000-12-21,2001,the house of mirth,0,12,3,0,25,11.0,23044.0,2095.0,38679.181818181816,23044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23044.0,38679.181818181816,141823.66666666666,161308.0,14665.0,630051,The House of Mirth,1.4517
PARA,1997-10-10,The House of Yes,Miramax,18817,0.0,0.0,4.0,4704.0,18817,1,Paramount Global,"1901 Avenue of the Stars, Fl 20, Los Angeles, California 90067, US",https://www.miramax.com/,1997-10-09,1997,the house of yes,4,10,3,1,1,4.0,18817.0,4704.0,4704.25,0.0,0.0,0.0,0.0,18817.0,0.0,0.0,18817.0,0.0,4704.25,inf,131719.0,32928.0,33344,The House of Yes,1.6066
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,116610,The House That Jack Built,2.7754
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,199999,The House That Jack Built,2.3969
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,348302,The House That Jack Built,2.4314
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,398173,The House That Jack Built,7.9553
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,769392,The House That Jack Built,2.8649
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,965280,The House That Jack Built,0.106
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,999529,The House That Jack Built,0.6717
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,1088617,The House That Jack Built,0.0362
AMCX,2019-01-14,The House That Jack Built,IFC Films,251,-0.72,-0.67,5.0,50.0,259017,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2018-12-13,2019,the house that jack built,0,12,3,0,32,19.060606060606062,7849.0,191.9090909090909,13589.127186009538,1364.8,2369.25,36064.2,1771.0,3666.0,4233.8,3162.4,3687.4,11317.0,13589.127186009538,64754.25,54943.0,1343.3636363636363,1451695,The House That Jack Built,0.0379
AMCX,2011-02-21,The Housemaid,IFC Films,2585,0.0,0.0,6.0,431.0,90010,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2011-01-20,2011,the housemaid,0,1,3,0,32,6.0,2585.0,431.0,15001.666666666666,2585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.0,15001.666666666666,22502.5,18095.0,3017.0,1368166,The Housemaid,5.8735
AMCX,2011-02-21,The Housemaid,IFC Films,2585,0.0,0.0,6.0,431.0,90010,32,AMC Networks,"New York, New York, United States",https://www.amcnetworks.com/,2011-01-20,2011,the housemaid,0,1,3,0,32,6.0,2585.0,431.0,15001.666666666666,2585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.0,15001.666666666666,22502.5,18095.0,3017.0,1519039,The Housemaid,0.0423
ABS,2018-09-17,The Hows of Us,ABS-CBN,40896,-0.64,-0.44,69.0,593.0,1246444,11,ABS-CBN Corporation,"Quezon City, Metro Manila, Philippines",https://abs-cbn.com/corporate,2018-09-06,2018,the hows of us,0,9,3,0,11,76.0,113313.09090909091,1485.0,16400.57894736842,57032.0,113920.0,70128.0,56958.0,126947.5,169082.5,149657.0,148562.33333333334,71014.0,16400.57894736842,1246444.0,793191.6363636364,10395.0,543688,The Hows of Us,2.9225
